Time		V		A		Wh		Ah	CA_Ah
2:31:34.3	33.30		4.82		486.2		13.33	16.29
2:31:35.3	33.29		4.83		486.2		13.33	16.29
2:31:36.3	33.29		4.81		486.3		13.33	16.29
2:31:37.3	33.30		4.82		486.3		13.33	16.29
2:31:38.3	33.29		4.81		486.4		13.33	16.29
2:31:39.3	33.29		4.82		486.4		13.33	16.29
2:31:40.3	33.29		4.80		486.5		13.33	16.30
2:31:41.3	33.30		4.84		486.5		13.33	16.30
2:31:42.3	33.29		4.81		486.6		13.34	16.30
2:31:43.3	33.29		4.81		486.6		13.34	16.30
2:31:44.3	33.29		4.82		486.6		13.34	16.30
2:31:45.3	33.29		4.83		486.7		13.34	16.30
2:31:46.3	33.29		4.81		486.7		13.34	16.30
2:31:47.3	33.29		4.83		486.8		13.34	16.30
2:31:48.3	33.29		4.81		486.8		13.34	16.31
2:31:49.3	33.29		4.81		486.9		13.35	16.31
2:31:50.3	33.29		4.81		486.9		13.35	16.31
2:31:51.3	33.28		4.82		487.0		13.35	16.31
2:31:52.3	33.27		4.80		487.0		13.35	16.31
2:31:53.3	33.27		4.81		487.0		13.35	16.31
2:31:54.3	33.25		4.81		487.1		13.35	16.31
2:31:55.3	33.23		4.82		487.1		13.35	16.32
2:31:56.3	33.22		4.79		487.2		13.35	16.32
2:31:57.3	33.21		4.81		487.2		13.36	16.32
2:31:58.3	33.18		4.80		487.3		13.36	16.32
2:31:59.3	33.17		4.81		487.3		13.36	16.32
2:32:00.3	33.16		4.81		487.4		13.36	16.32
2:32:01.3	33.15		4.82		487.4		13.36	16.32
2:32:02.3	33.15		4.79		487.4		13.36	16.32
2:32:03.3	33.15		4.81		487.5		13.36	16.33
2:32:04.3	33.15		4.80		487.5		13.37	16.33
2:32:05.3	33.15		4.80		487.6		13.37	16.33
2:32:06.3	33.15		4.83		487.6		13.37	16.33
2:32:07.3	33.15		4.81		487.7		13.37	16.33
2:32:08.3	33.15		4.82		487.7		13.37	16.33
2:32:09.3	33.15		4.83		487.8		13.37	16.33
2:32:10.3	33.15		4.80		487.8		13.37	16.34
2:32:11.3	33.15		4.81		487.8		13.37	16.34
2:32:12.3	33.15		4.81		487.9		13.38	16.34
2:32:13.3	33.15		4.81		487.9		13.38	16.34
2:32:14.3	33.15		4.80		488.0		13.38	16.34
2:32:15.3	33.14		4.79		488.0		13.38	16.34
2:32:16.3	33.15		4.81		488.1		13.38	16.34
2:32:17.3	33.14		4.82		488.1		13.38	16.34
2:32:18.3	33.14		4.80		488.1		13.38	16.35
2:32:19.3	33.14		4.81		488.2		13.39	16.35
2:32:20.3	33.14		4.81		488.2		13.39	16.35
2:32:21.3	33.15		4.80		488.3		13.39	16.35
2:32:22.3	33.15		4.79		488.3		13.39	16.35
2:32:23.3	33.15		4.80		488.4		13.39	16.35
2:32:24.3	33.14		4.80		488.4		13.39	16.35
2:32:25.3	33.14		4.79		488.5		13.39	16.36
2:32:26.3	33.15		4.81		488.5		13.39	16.36
2:32:27.3	33.14		4.81		488.5		13.40	16.36
2:32:28.3	33.14		4.78		488.6		13.40	16.36
2:32:29.3	33.14		4.80		488.6		13.40	16.36
2:32:30.3	33.14		4.79		488.7		13.40	16.36
2:32:31.3	33.14		4.79		488.7		13.40	16.36
2:32:32.3	33.14		4.80		488.8		13.40	16.36
2:32:33.3	33.14		4.80		488.8		13.40	16.37
2:32:34.3	33.14		4.79		488.9		13.41	16.37
2:32:35.3	33.15		4.78		488.9		13.41	16.37
2:32:36.3	33.14		4.79		488.9		13.41	16.37
2:32:37.3	33.14		4.79		489.0		13.41	16.37
